Title,Date,Title_Cleaned_For_API,tmdb_id,tmdb_title,tmdb_original_title,tmdb_overview,tmdb_genres,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,tmdb_media_type,tmdb_release_date,tmdb_runtime_minutes
"Nuevo rico, nuevo pobre: Episodio 112",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 111",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 106",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 110",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 109",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 108",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 107",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 105",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 104",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 103",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 102",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 101",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 100",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 99",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 97",2025-02-17,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 96",2025-02-16,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 95",2025-02-16,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 85",2025-02-16,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 84",2025-02-16,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 80",2025-02-16,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 79",2025-02-16,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 78",2025-02-15,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 77",2025-02-15,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 76",2025-02-15,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 68",2025-02-15,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 67",2025-02-15,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 66",2025-02-15,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
